Cuenca o Litoral;Estrato menor;Estrato;Sitio desembarco;Tipo de unidad;Mes;Epoca;Cuartil_inf;Cuartil_sup
Orinoquía;Río Meta;Río Meta - Tramo Bajo;Puerto Cabuyaro;UEP;10;Meses Epoca Media;6.825;180.925
Orinoquía;Río Meta;Río Meta - Tramo Bajo;Puerto Cabuyaro;UEP;11;Meses Epoca Media;6.825;180.925
Orinoquía;Río Meta;Río Meta - Tramo Bajo;Puerto Cabuyaro;UEP;12;Meses Epoca Alta;10.75;377
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;1;Meses Epoca Media;5;73.915
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;2;Meses Epoca Media;5;73.915
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;3;Meses Epoca Media;5;73.915
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;4;Meses Epoca Media;5;73.915
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;5;Meses Epoca Baja;34.535;39.018
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;6;Meses Epoca Baja;34.535;39.018
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;7;Meses Epoca Baja;34.535;39.018
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;8;Meses Epoca Alta;5.224;94.88
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;9;Meses Epoca Media;5;73.915
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;10;Meses Epoca Media;5;73.915
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;11;Meses Epoca Media;5;73.915
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);IM;12;Meses Epoca Alta;5.224;94.88
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;1;Meses Epoca Alta;27.12;2476.3
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;2;Meses Epoca Alta;27.12;2476.3
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;3;Meses Epoca Alta;27.12;2476.3
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;4;Meses Epoca Media;27.74;1945.98
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;5;Meses Epoca Baja;18;1036.95
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;7;Meses Epoca Baja;18;1036.95
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;8;Meses Epoca Baja;18;1036.95
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;9;Meses Epoca Baja;18;1036.95
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;10;Meses Epoca Media;27.74;1945.98
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;11;Meses Epoca Media;27.74;1945.98
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);MA;12;Meses Epoca Alta;27.12;2476.3
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;1;Meses Epoca Alta;10.34;326.76
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;2;Meses Epoca Media;7.5;229.42
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;3;Meses Epoca Media;7.5;229.42
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;4;Meses Epoca Baja;5;163.741
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;5;Meses Epoca Baja;5;163.741
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;6;Meses Epoca Baja;5;163.741
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;7;Meses Epoca Media;7.5;229.42
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;8;Meses Epoca Media;7.5;229.42
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;9;Meses Epoca Media;7.5;229.42
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;10;Meses Epoca Media;7.5;229.42
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;11;Meses Epoca Media;7.5;229.42
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);PM;12;Meses Epoca Alta;10.34;326.76
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;1;Meses Epoca Alta;4.5;147.008
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;2;Meses Epoca Alta;4.5;147.008
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;3;Meses Epoca Media;3.575;67.775
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;4;Meses Epoca Baja;2.372;26.45
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;5;Meses Epoca Baja;2.372;26.45
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;6;Meses Epoca Baja;2.372;26.45
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;7;Meses Epoca Baja;2.372;26.45
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;8;Meses Epoca Baja;2.372;26.45
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;9;Meses Epoca Baja;2.372;26.45
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;10;Meses Epoca Baja;2.372;26.45
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;11;Meses Epoca Baja;2.372;26.45
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UEP;12;Meses Epoca Alta;4.5;147.008
Orinoquía;Río Meta;Río Meta - Tramo Bajo;El Puerto (Puerto Carreño);UTA;1;No patrón;12.4;12.4
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;1;Meses Epoca Alta;60.535;400.66
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;2;Meses Epoca Media;41.9;239.1
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;3;Meses Epoca Media;41.9;239.1
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;4;Meses Epoca Baja;38.88;155.2
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;5;Meses Epoca Baja;38.88;155.2
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;6;Meses Epoca Media;41.9;239.1
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;7;Meses Epoca Baja;38.88;155.2
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;8;Meses Epoca Baja;38.88;155.2
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;9;Meses Epoca Baja;38.88;155.2
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;10;Meses Epoca Media;41.9;239.1
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;11;Meses Epoca Alta;60.535;400.66
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);MA;12;Meses Epoca Alta;60.535;400.66
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;2;Meses Epoca Media;25.96;175.87
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;3;Meses Epoca Media;25.96;175.87
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;4;Meses Epoca Baja;23;118.82
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;5;Meses Epoca Baja;23;118.82
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;6;Meses Epoca Baja;23;118.82
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;7;Meses Epoca Baja;23;118.82
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;8;Meses Epoca Baja;23;118.82
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;9;Meses Epoca Media;25.96;175.87
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;10;Meses Epoca Media;25.96;175.87
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;11;Meses Epoca Alta;45.7;242.7
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto (Orocué);UEP;12;Meses Epoca Alta;45.7;242.7
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;1;Meses Epoca Media;7.5;274.25
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;2;Meses Epoca Media;7.5;274.25
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;3;Meses Epoca Media;7.5;274.25
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;4;Meses Epoca Media;7.5;274.25
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;7;Meses Epoca Baja;6.32;168.34
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;8;Meses Epoca Alta;7.215;313.515
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;9;Meses Epoca Alta;7.215;313.515
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;10;Meses Epoca Media;7.5;274.25
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;11;Meses Epoca Media;7.5;274.25
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];MA;12;Meses Epoca Media;7.5;274.25
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;1;Meses Epoca Alta;4.315;66.2
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;2;Meses Epoca Alta;4.315;66.2
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;3;Meses Epoca Media;4.92;51.61
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;4;Meses Epoca Media;4.92;51.61
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;5;Meses Epoca Baja;2.61;18.98
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;6;Meses Epoca Baja;2.61;18.98
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;7;Meses Epoca Media;4.92;51.61
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;8;Meses Epoca Media;4.92;51.61
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;9;Meses Epoca Media;4.92;51.61
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;10;Meses Epoca Media;4.92;51.61
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;11;Meses Epoca Alta;4.315;66.2
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Rico [Meta];UEP;12;Meses Epoca Alta;4.315;66.2
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;1;Meses Epoca Media;15;94.975
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;2;Meses Epoca Media;15;94.975
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;3;Meses Epoca Baja;12.5;81
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;4;Meses Epoca Baja;12.5;81
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;5;Meses Epoca Baja;12.5;81
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;6;Meses Epoca Media;15;94.975
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;7;Meses Epoca Media;15;94.975
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;8;Meses Epoca Alta;16.5;117.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;9;Meses Epoca Baja;12.5;81
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;10;Meses Epoca Baja;12.5;81
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;11;Meses Epoca Alta;16.5;117.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;Las Balsas;MA;12;Meses Epoca Alta;16.5;117.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;1;Meses Epoca Alta;12;392.55
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;2;Meses Epoca Alta;12;392.55
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;3;Meses Epoca Baja;7.5;160.566
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;4;Meses Epoca Baja;7.5;160.566
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;5;Meses Epoca Baja;7.5;160.566
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;6;Meses Epoca Baja;7.5;160.566
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;7;Meses Epoca Baja;7.5;160.566
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;8;Meses Epoca Baja;7.5;160.566
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;9;Meses Epoca Baja;7.5;160.566
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;10;Meses Epoca Media;6.65;159.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;11;Meses Epoca Media;6.65;159.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);MA;12;Meses Epoca Alta;12;392.55
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;1;Meses Epoca Alta;20.925;172.03
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;2;Meses Epoca Media;7.5;150.375
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;3;Meses Epoca Media;7.5;150.375
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;4;Meses Epoca Media;7.5;150.375
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;5;Meses Epoca Baja;4.35;81.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;6;Meses Epoca Baja;4.35;81.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;7;Meses Epoca Baja;4.35;81.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;8;Meses Epoca Baja;4.35;81.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;9;Meses Epoca Baja;4.35;81.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;10;Meses Epoca Baja;4.35;81.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;11;Meses Epoca Baja;4.35;81.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;El Muelle (Puerto López);UEP;12;Meses Epoca Baja;4.35;81.5
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;1;Meses Epoca Alta;6.67;100.24
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;2;Meses Epoca Alta;6.67;100.24
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;3;Meses Epoca Alta;6.67;100.24
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;4;Meses Epoca Alta;6.67;100.24
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;5;Meses Epoca Baja;9.635;10.265
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;7;Meses Epoca Media;4.1;52.78
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;8;Meses Epoca Media;4.1;52.78
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;9;Meses Epoca Media;4.1;52.78
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;10;Meses Epoca Media;4.1;52.78
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;11;Meses Epoca Media;4.1;52.78
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);MA;12;Meses Epoca Media;4.1;52.78
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;1;Meses Epoca Alta;9.54;77.58
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;2;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;3;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;4;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;5;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;6;Meses Epoca Baja;1.79;22.88
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;7;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;8;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;9;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;10;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;11;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;Puerto Principal (Puerto Lleras);UEP;12;Meses Epoca Media;3.2;44.65
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);MA;2;Meses Epoca Alta;11.955;216.275
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);MA;3;Meses Epoca Media;8.2;138.59
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);MA;4;Meses Epoca Baja;5.25;110.755
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);MA;5;Meses Epoca Baja;5.25;110.755
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);MA;10;Meses Epoca Baja;5.25;110.755
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);MA;11;Meses Epoca Media;8.2;138.59
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);MA;12;Meses Epoca Alta;11.955;216.275
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;2;Meses Epoca Media;5.49;424.735
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;3;Meses Epoca Alta;6.943;100.575
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;4;Meses Epoca Media;5.49;424.735
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;5;Meses Epoca Baja;11.353;22.983
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;6;Meses Epoca Baja;11.353;22.983
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;7;Meses Epoca Baja;11.353;22.983
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;8;Meses Epoca Baja;11.353;22.983
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;9;Meses Epoca Media;5.49;424.735
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;10;Meses Epoca Media;5.49;424.735
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;11;Meses Epoca Alta;6.943;100.575
Orinoquía;Río Meta;Río Meta - Tramo Medio;San Miguel (Puerto Gaitán);UEP;12;Meses Epoca Alta;6.943;100.575
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);IM;2;No patrón;12.09;128.03
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);IM;10;No patrón;12.09;128.03
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);IM;11;No patrón;12.09;128.03
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);IM;12;No patrón;12.09;128.03
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;1;Meses Epoca Alta;28.45;309.225
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;2;Meses Epoca Media;19.02;211.1
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;3;Meses Epoca Baja;8.55;158.71
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;4;Meses Epoca Baja;8.55;158.71
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;5;Meses Epoca Baja;8.55;158.71
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;6;Meses Epoca Baja;8.55;158.71
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;7;Meses Epoca Baja;8.55;158.71
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;8;Meses Epoca Baja;8.55;158.71
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;9;Meses Epoca Baja;8.55;158.71
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;10;Meses Epoca Baja;8.55;158.71
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;11;Meses Epoca Media;19.02;211.1
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);MA;12;Meses Epoca Alta;28.45;309.225
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);UEP;5;No patrón;19.485;26.64
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);UEP;6;No patrón;19.485;26.64
Orinoquía;Río Meta;Río Meta - Tramo Medio;Malecón (Puerto Gaitán);UEP;10;No patrón;19.485;26.64
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;1;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;2;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;3;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;4;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;5;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;6;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;7;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;8;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;9;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;10;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;11;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Juanchaco;MA;12;No patrón;11;248.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;1;Meses Epoca Alta;5;38
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;2;Meses Epoca Media;3;35.975
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;3;Meses Epoca Media;3;35.975
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;4;Meses Epoca Media;3;35.975
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;5;Meses Epoca Media;3;35.975
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;6;Meses Epoca Media;3;35.975
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;7;Meses Epoca Baja;4;31.35
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;8;Meses Epoca Baja;4;31.35
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;9;Meses Epoca Alta;5;38
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;10;Meses Epoca Alta;5;38
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;11;Meses Epoca Alta;5;38
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Plata - Bahía Málaga;UEP;12;Meses Epoca Alta;5;38
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miramar - Bahía Málaga;UEP;1;Meses Epoca Media;8;151
