Cuenca o Litoral.x;Estrato menor;Estrato;No del sitio de desembarco;Sitio desembarco.x;Tipo de unidad.x;Mes;Epoca;Sitio_TU_Mes;Sitio_TU_Epoca;Cuenca o Litoral;Sitio desembarco.y;Tipo de unidad.y;Cuartil_inf;Cuartil_sup
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);MA;11;Meses Epoca Media;Puerto (Arauquita)_MA_11;Puerto (Arauquita)_MA_Meses Epoca Media;Orinoquía;Puerto (Arauquita);MA;34,49;714,48
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);MA;12;Meses Epoca Alta;Puerto (Arauquita)_MA_12;Puerto (Arauquita)_MA_Meses Epoca Alta;Orinoquía;Puerto (Arauquita);MA;89,33;1280,15
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;1;Meses Epoca Alta;Puerto (Arauquita)_PM_1;Puerto (Arauquita)_PM_Meses Epoca Alta;Orinoquía;Puerto (Arauquita);PM;29,15;344,7
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;2;Meses Epoca Media;Puerto (Arauquita)_PM_2;Puerto (Arauquita)_PM_Meses Epoca Media;Orinoquía;Puerto (Arauquita);PM;13,55;154,1
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;3;Meses Epoca Media;Puerto (Arauquita)_PM_3;Puerto (Arauquita)_PM_Meses Epoca Media;Orinoquía;Puerto (Arauquita);PM;13,55;154,1
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;4;Meses Epoca Media;Puerto (Arauquita)_PM_4;Puerto (Arauquita)_PM_Meses Epoca Media;Orinoquía;Puerto (Arauquita);PM;13,55;154,1
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;5;Meses Epoca Baja;Puerto (Arauquita)_PM_5;Puerto (Arauquita)_PM_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);PM;6;111,5
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;6;Meses Epoca Baja;Puerto (Arauquita)_PM_6;Puerto (Arauquita)_PM_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);PM;6;111,5
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;7;Meses Epoca Baja;Puerto (Arauquita)_PM_7;Puerto (Arauquita)_PM_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);PM;6;111,5
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;8;Meses Epoca Media;Puerto (Arauquita)_PM_8;Puerto (Arauquita)_PM_Meses Epoca Media;Orinoquía;Puerto (Arauquita);PM;13,55;154,1
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;9;Meses Epoca Media;Puerto (Arauquita)_PM_9;Puerto (Arauquita)_PM_Meses Epoca Media;Orinoquía;Puerto (Arauquita);PM;13,55;154,1
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;10;Meses Epoca Baja;Puerto (Arauquita)_PM_10;Puerto (Arauquita)_PM_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);PM;6;111,5
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;11;Meses Epoca Media;Puerto (Arauquita)_PM_11;Puerto (Arauquita)_PM_Meses Epoca Media;Orinoquía;Puerto (Arauquita);PM;13,55;154,1
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);PM;12;Meses Epoca Alta;Puerto (Arauquita)_PM_12;Puerto (Arauquita)_PM_Meses Epoca Alta;Orinoquía;Puerto (Arauquita);PM;29,15;344,7
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;1;Meses Epoca Alta;Puerto (Arauquita)_UEP_1;Puerto (Arauquita)_UEP_Meses Epoca Alta;Orinoquía;Puerto (Arauquita);UEP;23,66;311,69
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;2;Meses Epoca Baja;Puerto (Arauquita)_UEP_2;Puerto (Arauquita)_UEP_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);UEP;10,25;54,23
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;3;Meses Epoca Baja;Puerto (Arauquita)_UEP_3;Puerto (Arauquita)_UEP_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);UEP;10,25;54,23
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;4;Meses Epoca Baja;Puerto (Arauquita)_UEP_4;Puerto (Arauquita)_UEP_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);UEP;10,25;54,23
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;5;Meses Epoca Baja;Puerto (Arauquita)_UEP_5;Puerto (Arauquita)_UEP_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);UEP;10,25;54,23
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;6;Meses Epoca Baja;Puerto (Arauquita)_UEP_6;Puerto (Arauquita)_UEP_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);UEP;10,25;54,23
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;8;Meses Epoca Baja;Puerto (Arauquita)_UEP_8;Puerto (Arauquita)_UEP_Meses Epoca Baja;Orinoquía;Puerto (Arauquita);UEP;10,25;54,23
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;9;Meses Epoca Alta;Puerto (Arauquita)_UEP_9;Puerto (Arauquita)_UEP_Meses Epoca Alta;Orinoquía;Puerto (Arauquita);UEP;23,66;311,69
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;10;Meses Epoca Alta;Puerto (Arauquita)_UEP_10;Puerto (Arauquita)_UEP_Meses Epoca Alta;Orinoquía;Puerto (Arauquita);UEP;23,66;311,69
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;11;Meses Epoca Media;Puerto (Arauquita)_UEP_11;Puerto (Arauquita)_UEP_Meses Epoca Media;Orinoquía;Puerto (Arauquita);UEP;26,26;118
Orinoquía;Río Arauca;Río Arauca;18;Puerto (Arauquita);UEP;12;Meses Epoca Alta;Puerto (Arauquita)_UEP_12;Puerto (Arauquita)_UEP_Meses Epoca Alta;Orinoquía;Puerto (Arauquita);UEP;23,66;311,69
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;1;Meses Epoca Baja;Mapiripán_MA_1;Mapiripán_MA_Meses Epoca Baja;Orinoquía;Mapiripán;MA;8,5;156,84
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;2;Meses Epoca Media;Mapiripán_MA_2;Mapiripán_MA_Meses Epoca Media;Orinoquía;Mapiripán;MA;9,5;428,96
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;3;Meses Epoca Media;Mapiripán_MA_3;Mapiripán_MA_Meses Epoca Media;Orinoquía;Mapiripán;MA;9,5;428,96
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;4;Meses Epoca Media;Mapiripán_MA_4;Mapiripán_MA_Meses Epoca Media;Orinoquía;Mapiripán;MA;9,5;428,96
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;5;Meses Epoca Alta;Mapiripán_MA_5;Mapiripán_MA_Meses Epoca Alta;Orinoquía;Mapiripán;MA;35,56;254,68
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;6;Meses Epoca Alta;Mapiripán_MA_6;Mapiripán_MA_Meses Epoca Alta;Orinoquía;Mapiripán;MA;35,56;254,68
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;7;Meses Epoca Media;Mapiripán_MA_7;Mapiripán_MA_Meses Epoca Media;Orinoquía;Mapiripán;MA;9,5;428,96
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;8;Meses Epoca Baja;Mapiripán_MA_8;Mapiripán_MA_Meses Epoca Baja;Orinoquía;Mapiripán;MA;8,5;156,84
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;9;Meses Epoca Baja;Mapiripán_MA_9;Mapiripán_MA_Meses Epoca Baja;Orinoquía;Mapiripán;MA;8,5;156,84
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;10;Meses Epoca Baja;Mapiripán_MA_10;Mapiripán_MA_Meses Epoca Baja;Orinoquía;Mapiripán;MA;8,5;156,84
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;11;Meses Epoca Baja;Mapiripán_MA_11;Mapiripán_MA_Meses Epoca Baja;Orinoquía;Mapiripán;MA;8,5;156,84
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;MA;12;Meses Epoca Baja;Mapiripán_MA_12;Mapiripán_MA_Meses Epoca Baja;Orinoquía;Mapiripán;MA;8,5;156,84
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;1;Meses Epoca Baja;Mapiripán_UEP_1;Mapiripán_UEP_Meses Epoca Baja;Orinoquía;Mapiripán;UEP;3,77;52,23
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;2;Meses Epoca Alta;Mapiripán_UEP_2;Mapiripán_UEP_Meses Epoca Alta;Orinoquía;Mapiripán;UEP;5,9;110,1
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;3;Meses Epoca Media;Mapiripán_UEP_3;Mapiripán_UEP_Meses Epoca Media;Orinoquía;Mapiripán;UEP;2,9;103,5
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;4;Meses Epoca Media;Mapiripán_UEP_4;Mapiripán_UEP_Meses Epoca Media;Orinoquía;Mapiripán;UEP;2,9;103,5
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;5;Meses Epoca Media;Mapiripán_UEP_5;Mapiripán_UEP_Meses Epoca Media;Orinoquía;Mapiripán;UEP;2,9;103,5
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;6;Meses Epoca Alta;Mapiripán_UEP_6;Mapiripán_UEP_Meses Epoca Alta;Orinoquía;Mapiripán;UEP;5,9;110,1
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;7;Meses Epoca Media;Mapiripán_UEP_7;Mapiripán_UEP_Meses Epoca Media;Orinoquía;Mapiripán;UEP;2,9;103,5
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;8;Meses Epoca Baja;Mapiripán_UEP_8;Mapiripán_UEP_Meses Epoca Baja;Orinoquía;Mapiripán;UEP;3,77;52,23
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;9;Meses Epoca Baja;Mapiripán_UEP_9;Mapiripán_UEP_Meses Epoca Baja;Orinoquía;Mapiripán;UEP;3,77;52,23
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;10;Meses Epoca Baja;Mapiripán_UEP_10;Mapiripán_UEP_Meses Epoca Baja;Orinoquía;Mapiripán;UEP;3,77;52,23
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;11;Meses Epoca Baja;Mapiripán_UEP_11;Mapiripán_UEP_Meses Epoca Baja;Orinoquía;Mapiripán;UEP;3,77;52,23
Orinoquía;Río Guaviare;Río Guaviare - Tramo Alto;13;Mapiripán;UEP;12;Meses Epoca Baja;Mapiripán_UEP_12;Mapiripán_UEP_Meses Epoca Baja;Orinoquía;Mapiripán;UEP;3,77;52,23
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;1;Meses Epoca Media;Paujil_IM_1;Paujil_IM_Meses Epoca Media;Orinoquía;Paujil;IM;9,3;182,52
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;2;Meses Epoca Alta;Paujil_IM_2;Paujil_IM_Meses Epoca Alta;Orinoquía;Paujil;IM;13,84;204,77
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;3;Meses Epoca Alta;Paujil_IM_3;Paujil_IM_Meses Epoca Alta;Orinoquía;Paujil;IM;13,84;204,77
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;4;Meses Epoca Alta;Paujil_IM_4;Paujil_IM_Meses Epoca Alta;Orinoquía;Paujil;IM;13,84;204,77
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;5;Meses Epoca Media;Paujil_IM_5;Paujil_IM_Meses Epoca Media;Orinoquía;Paujil;IM;9,3;182,52
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;6;Meses Epoca Media;Paujil_IM_6;Paujil_IM_Meses Epoca Media;Orinoquía;Paujil;IM;9,3;182,52
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;7;Meses Epoca Baja;Paujil_IM_7;Paujil_IM_Meses Epoca Baja;Orinoquía;Paujil;IM;13,2;114,6
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;8;Meses Epoca Baja;Paujil_IM_8;Paujil_IM_Meses Epoca Baja;Orinoquía;Paujil;IM;13,2;114,6
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;9;Meses Epoca Baja;Paujil_IM_9;Paujil_IM_Meses Epoca Baja;Orinoquía;Paujil;IM;13,2;114,6
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;10;Meses Epoca Media;Paujil_IM_10;Paujil_IM_Meses Epoca Media;Orinoquía;Paujil;IM;9,3;182,52
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;11;Meses Epoca Media;Paujil_IM_11;Paujil_IM_Meses Epoca Media;Orinoquía;Paujil;IM;9,3;182,52
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;IM;12;Meses Epoca Media;Paujil_IM_12;Paujil_IM_Meses Epoca Media;Orinoquía;Paujil;IM;9,3;182,52
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;1;Meses Epoca Baja;Paujil_MA_1;Paujil_MA_Meses Epoca Baja;Orinoquía;Paujil;MA;16,91;272,5
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;2;Meses Epoca Baja;Paujil_MA_2;Paujil_MA_Meses Epoca Baja;Orinoquía;Paujil;MA;16,91;272,5
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;3;Meses Epoca Media;Paujil_MA_3;Paujil_MA_Meses Epoca Media;Orinoquía;Paujil;MA;69,37;719
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;4;Meses Epoca Media;Paujil_MA_4;Paujil_MA_Meses Epoca Media;Orinoquía;Paujil;MA;69,37;719
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;5;Meses Epoca Media;Paujil_MA_5;Paujil_MA_Meses Epoca Media;Orinoquía;Paujil;MA;69,37;719
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;6;Meses Epoca Media;Paujil_MA_6;Paujil_MA_Meses Epoca Media;Orinoquía;Paujil;MA;69,37;719
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;7;Meses Epoca Media;Paujil_MA_7;Paujil_MA_Meses Epoca Media;Orinoquía;Paujil;MA;69,37;719
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;8;Meses Epoca Baja;Paujil_MA_8;Paujil_MA_Meses Epoca Baja;Orinoquía;Paujil;MA;16,91;272,5
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;9;Meses Epoca Baja;Paujil_MA_9;Paujil_MA_Meses Epoca Baja;Orinoquía;Paujil;MA;16,91;272,5
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;10;Meses Epoca Media;Paujil_MA_10;Paujil_MA_Meses Epoca Media;Orinoquía;Paujil;MA;69,37;719
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;11;Meses Epoca Alta;Paujil_MA_11;Paujil_MA_Meses Epoca Alta;Orinoquía;Paujil;MA;72,32;1067,75
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;MA;12;Meses Epoca Alta;Paujil_MA_12;Paujil_MA_Meses Epoca Alta;Orinoquía;Paujil;MA;72,32;1067,75
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;1;Meses Epoca Media;Paujil_UEP_1;Paujil_UEP_Meses Epoca Media;Orinoquía;Paujil;UEP;10,3;68,2
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;2;Meses Epoca Alta;Paujil_UEP_2;Paujil_UEP_Meses Epoca Alta;Orinoquía;Paujil;UEP;12,47;126,75
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;3;Meses Epoca Alta;Paujil_UEP_3;Paujil_UEP_Meses Epoca Alta;Orinoquía;Paujil;UEP;12,47;126,75
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;4;Meses Epoca Alta;Paujil_UEP_4;Paujil_UEP_Meses Epoca Alta;Orinoquía;Paujil;UEP;12,47;126,75
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;5;Meses Epoca Alta;Paujil_UEP_5;Paujil_UEP_Meses Epoca Alta;Orinoquía;Paujil;UEP;12,47;126,75
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;6;Meses Epoca Alta;Paujil_UEP_6;Paujil_UEP_Meses Epoca Alta;Orinoquía;Paujil;UEP;12,47;126,75
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;7;Meses Epoca Media;Paujil_UEP_7;Paujil_UEP_Meses Epoca Media;Orinoquía;Paujil;UEP;10,3;68,2
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;8;Meses Epoca Media;Paujil_UEP_8;Paujil_UEP_Meses Epoca Media;Orinoquía;Paujil;UEP;10,3;68,2
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;9;Meses Epoca Media;Paujil_UEP_9;Paujil_UEP_Meses Epoca Media;Orinoquía;Paujil;UEP;10,3;68,2
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;10;Meses Epoca Baja;Paujil_UEP_10;Paujil_UEP_Meses Epoca Baja;Orinoquía;Paujil;UEP;7,1;78,18
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;11;Meses Epoca Baja;Paujil_UEP_11;Paujil_UEP_Meses Epoca Baja;Orinoquía;Paujil;UEP;7,1;78,18
Orinoquía;Río Guaviare;Río Guaviare - Tramo Bajo;5;Paujil;UEP;12;Meses Epoca Baja;Paujil_UEP_12;Paujil_UEP_Meses Epoca Baja;Orinoquía;Paujil;UEP;7,1;78,18
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;1;Meses Epoca Alta;Puerto de desembarco (Barrancominas)_MA_1;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Alta;Orinoquía;Puerto de desembarco (Barrancominas);MA;91,62;918,9
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;2;Meses Epoca Media;Puerto de desembarco (Barrancominas)_MA_2;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);MA;24,1;620,05
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;3;Meses Epoca Media;Puerto de desembarco (Barrancominas)_MA_3;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);MA;24,1;620,05
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;4;Meses Epoca Media;Puerto de desembarco (Barrancominas)_MA_4;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);MA;24,1;620,05
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;5;Meses Epoca Baja;Puerto de desembarco (Barrancominas)_MA_5;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Baja;Orinoquía;Puerto de desembarco (Barrancominas);MA;11,95;75,49
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;6;Meses Epoca Media;Puerto de desembarco (Barrancominas)_MA_6;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);MA;24,1;620,05
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;7;Meses Epoca Media;Puerto de desembarco (Barrancominas)_MA_7;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);MA;24,1;620,05
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;8;Meses Epoca Baja;Puerto de desembarco (Barrancominas)_MA_8;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Baja;Orinoquía;Puerto de desembarco (Barrancominas);MA;11,95;75,49
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;9;Meses Epoca Baja;Puerto de desembarco (Barrancominas)_MA_9;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Baja;Orinoquía;Puerto de desembarco (Barrancominas);MA;11,95;75,49
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;10;Meses Epoca Media;Puerto de desembarco (Barrancominas)_MA_10;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);MA;24,1;620,05
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;11;Meses Epoca Alta;Puerto de desembarco (Barrancominas)_MA_11;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Alta;Orinoquía;Puerto de desembarco (Barrancominas);MA;91,62;918,9
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);MA;12;Meses Epoca Media;Puerto de desembarco (Barrancominas)_MA_12;Puerto de desembarco (Barrancominas)_MA_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);MA;24,1;620,05
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);PM;2;No patrón;Puerto de desembarco (Barrancominas)_PM_2;Puerto de desembarco (Barrancominas)_PM_No patrón;Orinoquía;Puerto de desembarco (Barrancominas);PM;7,68;59,59
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);PM;3;No patrón;Puerto de desembarco (Barrancominas)_PM_3;Puerto de desembarco (Barrancominas)_PM_No patrón;Orinoquía;Puerto de desembarco (Barrancominas);PM;7,68;59,59
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);PM;4;No patrón;Puerto de desembarco (Barrancominas)_PM_4;Puerto de desembarco (Barrancominas)_PM_No patrón;Orinoquía;Puerto de desembarco (Barrancominas);PM;7,68;59,59
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);PM;5;No patrón;Puerto de desembarco (Barrancominas)_PM_5;Puerto de desembarco (Barrancominas)_PM_No patrón;Orinoquía;Puerto de desembarco (Barrancominas);PM;7,68;59,59
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;2;Meses Epoca Media;Puerto de desembarco (Barrancominas)_UEP_2;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);UEP;5,56;60,26
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;3;Meses Epoca Media;Puerto de desembarco (Barrancominas)_UEP_3;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);UEP;5,56;60,26
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;4;Meses Epoca Media;Puerto de desembarco (Barrancominas)_UEP_4;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);UEP;5,56;60,26
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;5;Meses Epoca Media;Puerto de desembarco (Barrancominas)_UEP_5;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);UEP;5,56;60,26
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;7;Meses Epoca Alta;Puerto de desembarco (Barrancominas)_UEP_7;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Alta;Orinoquía;Puerto de desembarco (Barrancominas);UEP;81,8;292,13
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;8;Meses Epoca Media;Puerto de desembarco (Barrancominas)_UEP_8;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);UEP;5,56;60,26
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;9;Meses Epoca Media;Puerto de desembarco (Barrancominas)_UEP_9;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);UEP;5,56;60,26
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;10;Meses Epoca Media;Puerto de desembarco (Barrancominas)_UEP_10;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);UEP;5,56;60,26
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;11;Meses Epoca Media;Puerto de desembarco (Barrancominas)_UEP_11;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);UEP;5,56;60,26
Orinoquía;Río Guaviare;Río Guaviare - Tramo Medio;1;Puerto de desembarco (Barrancominas);UEP;12;Meses Epoca Media;Puerto de desembarco (Barrancominas)_UEP_12;Puerto de desembarco (Barrancominas)_UEP_Meses Epoca Media;Orinoquía;Puerto de desembarco (Barrancominas);UEP;5,56;60,26
